Date,0,1,2
2017-02-23,211.34884643554688,124.11055755615234,104.13142395019531
2017-02-24,211.6169891357422,124.3492202758789,105.28780364990234
2017-02-27,211.94775390625,124.50194549560547,104.66648864746094
2017-02-28,211.37567138671875,124.1201171875,105.05476379394531
2017-03-01,214.3343963623047,125.4757080078125,103.2944564819336
2017-03-02,212.984619140625,124.84565734863281,102.9227066040039
2017-03-03,213.11871337890625,125.07477569580078,103.19071960449219
2017-03-06,212.4840545654297,124.79791259765625,102.69791412353516
2017-03-07,211.8494110107422,124.58789825439453,102.3866195678711
2017-03-08,211.4561309814453,124.8074951171875,101.83328247070312
2017-03-09,211.72422790527344,124.90290832519531,101.0205307006836
2017-03-10,212.46621704101562,125.42794799804688,101.37503814697266
2017-03-13,212.57345581054688,125.63799285888672,100.73522186279297
2017-03-14,211.75999450683594,125.33248901367188,101.21939086914062
2017-03-15,213.59243774414062,126.10576629638672,102.4557876586914
2017-03-16,213.17234802246094,126.01983642578125,101.93702697753906
2017-03-17,212.7979736328125,125.9758529663086,102.57683563232422
2017-03-20,212.5645751953125,126.09062957763672,103.01775360107422
2017-03-21,209.83531188964844,124.17740631103516,103.87374114990234
2017-03-22,210.3291473388672,125.01922607421875,104.28872680664062
2017-03-23,210.10470581054688,124.70353698730469,104.1417465209961
2017-03-24,209.95204162597656,124.96184539794922,104.51355743408203
2017-03-27,209.73658752441406,125.1626968383789,104.98909759521484
2017-03-28,211.2627410888672,125.92799377441406,104.28872680664062
2017-03-29,211.4602813720703,126.51154327392578,104.91127014160156
2017-03-30,212.13360595703125,126.72199249267578,104.0639419555664
2017-03-31,211.63983154296875,126.63587188720703,104.36656951904297
2017-04-03,211.271728515625,126.55935668945312,105.41927337646484
2017-04-04,211.40643310546875,126.76022338867188,104.84744262695312
2017-04-05,210.7779541015625,126.24369812011719,105.16801452636719
2017-04-06,211.37051391601562,126.3106460571289,105.0120849609375
2017-04-07,211.15505981445312,126.24369812011719,104.58747100830078
2017-04-10,211.28074645996094,126.2915267944336,105.07273864746094
2017-04-11,211.02935791015625,125.74623107910156,106.06910705566406
2017-04-12,210.10470581054688,125.23925018310547,106.64962768554688
2017-04-13,208.7400665283203,124.7417984008789,106.97888946533203
2017-04-17,210.58949279785156,125.77491760253906,106.64962768554688
2017-04-18,209.9610137939453,125.58360290527344,108.04462432861328
2017-04-19,209.57496643066406,125.7845230102539,107.45541381835938
2017-04-20,211.28074645996094,126.83677673339844,107.03955078125
2017-04-21,210.607421875,126.80806732177734,107.03955078125
2017-04-24,212.9236602783203,128.33868408203125,106.51099395751953
2017-04-25,214.16258239746094,129.26654052734375,105.22868347167969
2017-04-26,214.0279083251953,129.08480834960938,105.80921936035156
2017-04-27,214.20748901367188,129.85968017578125,105.7745361328125
2017-04-28,213.7406005859375,130.08920288085938,106.00848388671875
2017-05-01,214.27928161621094,131.24676513671875,105.127197265625
2017-05-02,214.3600616455078,131.46676635742188,105.6655044555664
2017-05-03,214.09971618652344,131.04586791992188,105.7349624633789
2017-05-04,214.35110473632812,131.09364318847656,105.21401977539062
2017-05-05,215.1949920654297,131.57196044921875,105.30953216552734
2017-05-08,215.15914916992188,131.8589630126953,104.73646545410156
2017-05-09,214.9615936279297,132.31813049316406,104.72782897949219
2017-05-10,215.34762573242188,132.39468383789062,104.60625457763672
2017-05-11,214.90771484375,132.28941345214844,104.60625457763672
2017-05-12,214.5486297607422,132.58599853515625,105.39634704589844
2017-05-15,215.7336883544922,133.0069122314453,105.10981750488281
2017-05-16,215.5361328125,133.561767578125,105.50054931640625
2017-05-17,211.711669921875,130.165771484375,107.03736114501953
2017-05-18,212.5645751953125,131.3041534423828,107.1588363647461
